filename,brick_type,rotation_x,rotation_y,rotation_z,color_r,color_g,color_b
brick_1c226c4f,4*2,90.0,0.0,257.64093017578125,0.5438042303975876,0.2382526436548782,0.9112618041444247
brick_22caf735,1*1,180.0,270.0,235.6866455078125,0.00923355720525132,0.05333046184789947,0.35901071602319967
brick_6dd78d8e,8*2,180.0,180.0,250.70053100585938,0.2080963395903852,0.799921698420504,0.14403746731643874
brick_ef4046fd,8*2,180.0,270.0,93.01920318603516,0.4746959313940713,0.28222705334035203,0.4639109696938911
brick_6804709a,4*2,180.0,0.0,53.49535369873047,0.7503138555198824,0.6536269166653176,0.15278923602855754
brick_531665d0,1*1,270.0,270.0,60.09467315673828,0.22005297698131698,0.7418625123050249,0.05339422457814158
brick_64bc895d,6*1,270.0,0.0,246.37789916992188,0.5018651910616053,0.29652839661233976,0.0020216043115879323
brick_9662aeeb,2*1_pyramid,0.0,0.0,300.200439453125,0.8720684154494768,0.5080115035246318,0.7691468476012197
brick_ea7feb2f,4*2,270.0,180.0,355.9620056152344,0.6057395468637525,0.5314870693349697,0.7132528015178834
brick_e049e7f2,8*2,90.0,0.0,322.0826416015625,0.1547881707684795,0.24037572791512907,0.2696533557838544
brick_799a5c99,4*2,270.0,0.0,176.19386291503906,0.6424551758626736,0.6667005915932772,0.9114004207661415
brick_6a888528,6*2,270.0,180.0,151.29034423828125,0.7473242779496411,0.8589454129114878,0.2381226765258857
brick_70214a7c,2*2,270.0,180.0,245.84075927734375,0.17750259586011663,0.3076156445957777,0.8540555307845981
brick_2c8554af,6*2,90.0,0.0,340.2288818359375,0.1767268303981877,0.42776740899500365,0.5205322489647104
brick_cafde1a1,4*2,180.0,180.0,297.9738464355469,0.07174119180643601,0.3988199827899499,0.8972983466533873
brick_14dfecdb,2*2,0.0,270.0,107.82368469238281,0.47691864419866936,0.27064937519861665,0.9811135949775602
brick_c8233ad9,8*2,0.0,180.0,26.905912399291992,0.49372932890995413,0.5265910796713874,0.07457240265598686
brick_32bbb138,4*2,180.0,180.0,211.71945190429688,0.6090769313097839,0.6600996373441381,0.139257541173603
brick_8f3917fd,3*2,180.0,0.0,64.4581069946289,0.5851293027806763,0.5514809318100985,0.3513874886221917
brick_b868af65,6*1,90.0,180.0,279.9342956542969,0.05364772503513138,0.4129633869063538,0.17799284516345948
brick_d5aa5c9e,4*2,180.0,90.0,310.7338562011719,0.9492221283081664,0.7087510574235927,0.596027764364
brick_3ab135dc,1*1,180.0,270.0,195.443603515625,0.5476277290474872,0.4267912746802017,0.03199895921402285
brick_04cc61fa,6*2,180.0,0.0,71.19786834716797,0.5909428861621663,0.18452139772320275,0.6875983300267443
brick_70187d8e,1*1,270.0,90.0,187.21885681152344,0.08167430690406252,0.8740314374770791,0.31234310377819074
brick_7ab1eec1,6*2,90.0,270.0,280.2415771484375,0.45644288926849796,0.351087496692286,0.8287275904516321
brick_e5a7db41,6*2,270.0,0.0,33.71700668334961,0.8418555151592344,0.21978338399139186,0.15761636628664244
brick_1e838e06,2*2,270.0,180.0,239.7326202392578,0.8621053060052328,0.5467052516325535,0.02494926973338296
brick_bc98097e,2*1,180.0,180.0,79.10428619384766,0.7987168951618329,0.909875367713256,0.20551120637323395
brick_a9bc6c18,8*2,0.0,90.0,217.6219940185547,0.7321005997300516,0.9592805517621265,0.11843164817975071
brick_18806a38,8*2,0.0,270.0,251.1959991455078,0.6853878288485331,0.8336772736022894,0.664476231786842
brick_7274ac81,6*1,0.0,180.0,224.04652404785156,0.5616412167578304,0.048082177372312795,0.302613000879964
brick_d36682be,2*1_pyramid,180.0,90.0,300.492431640625,0.2908846515081922,0.06717277423024803,0.7155538625998986
brick_2998e6de,8*2,180.0,180.0,340.07525634765625,0.8300812981178848,0.48703951458800687,0.8399592964982979
brick_1cd2cde0,4*1,180.0,270.0,11.572781562805176,0.6002850182194014,0.9074481679031666,0.7092240239415079
brick_f45331bc,1*1,180.0,270.0,92.237060546875,0.16847308199026523,0.09044181409617824,0.03851609413836432
brick_969da30f,2*1_pyramid,0.0,90.0,261.09515380859375,0.4827657743617053,0.5963123742052517,0.04822794390058327
brick_e720cdf6,6*1,0.0,90.0,21.930740356445312,0.7836567824664279,0.4948089656664584,0.5704045516284342
brick_1afa8f3e,2*1_pyramid,270.0,270.0,47.482147216796875,0.15054542526519965,0.5182059491150944,0.41014937896214154
brick_1714cb07,6*1,270.0,270.0,208.37484741210938,0.03283263517663393,0.8856084081055027,0.06208259191491783
brick_5a37de9b,6*1,0.0,270.0,179.69139099121094,0.16057992638962115,0.7175455289293741,0.10902465071224654
brick_90c17096,1*1,0.0,180.0,151.98333740234375,0.261404187395907,0.2932835569327381,0.4313796436736026
brick_d7c13c29,1*1,270.0,270.0,332.2112731933594,0.9377036677998953,0.3556985340310931,0.8689387447338679
brick_a8f39177,2*1_pyramid,0.0,0.0,124.88774871826172,0.7743216357966883,0.1105157569987747,0.48069389897426396
brick_462aac3c,3*1,180.0,270.0,187.17735290527344,0.9344343657281547,0.45482406265875086,0.23911556001287315
brick_ddaafd48,6*2,90.0,270.0,301.41943359375,0.8199088484780324,0.4776735671095812,0.29725141285636614
brick_eed7706a,2*2,180.0,270.0,289.6415100097656,0.7483657173945142,0.17454141979412452,0.43946749170844057
brick_4ac417fb,2*1,270.0,90.0,140.4499053955078,0.29563667466219923,0.9421737374024534,0.3176523985905312
brick_dbcabc11,2*1_pyramid,0.0,180.0,335.91217041015625,0.7211909428592654,0.12604416520578132,0.98939770519362
brick_a32ea58c,1*1,0.0,0.0,48.94152069091797,0.7293867561261067,0.9516757811503472,0.592865101128691
brick_fec144d0,4*1,0.0,90.0,122.24122619628906,0.3059751406974115,0.6762976743565434,0.4421150555372777
brick_98b9a6a4,1*1,180.0,0.0,155.9032440185547,0.8460707105768156,0.40537803885724877,0.8045321396573234
brick_993ff405,2*1,180.0,90.0,311.2556457519531,0.8546168650999468,0.43637076413820275,0.42851009646335037
brick_fbf8379d,6*1,180.0,90.0,41.52770233154297,0.31903280088675046,0.09349622497361443,0.2893808288296059
brick_1d4567e6,1*1,270.0,270.0,55.0235481262207,0.49937976788616356,0.2716819450509663,0.9126385702706615
brick_235cde61,6*1,90.0,90.0,262.5079650878906,0.38986502191440375,0.9267970107365484,0.3213696633578177
brick_164f963b,4*2,90.0,270.0,167.33477783203125,0.630665776077445,0.5972500767527978,0.8987228694904242
brick_4be63606,2*1_pyramid,90.0,180.0,264.4130859375,0.9541077209224273,0.3171448863594717,0.9814067940587552
brick_214e98cd,6*1,270.0,90.0,358.7847595214844,0.6113112189602617,0.2699598378348602,0.24049343979571036
brick_8a2d9889,1*1,270.0,0.0,210.49899291992188,0.44413208995131226,0.8412606873085827,0.1904948463073981
brick_5641b4c8,2*1,0.0,180.0,237.7703399658203,0.5680604910677789,0.47044323804225363,0.9738340485463376
brick_f0273d55,2*2,0.0,270.0,197.85093688964844,0.7099288705432987,0.29793206174260267,0.9684113566882522
brick_42da2e7a,6*2,90.0,270.0,19.473743438720703,0.2031797302700249,0.6483047344859689,0.03851639708693799
brick_c1d115b8,4*1,90.0,270.0,162.12313842773438,0.19632842971678544,0.4553133427848144,0.9794598749692981
brick_d50168c2,3*1,180.0,0.0,335.75531005859375,0.367343601070779,0.6444393183324006,0.49290037037535794
brick_355bd5cd,2*1_pyramid,270.0,90.0,251.09544372558594,0.40203808163792454,0.8948601899181713,0.5378937831709227
brick_4139909b,3*1,270.0,180.0,210.21566772460938,0.3191655749857564,0.5950051622091334,0.18463597600368076
brick_13ced45d,6*2,270.0,180.0,286.97430419921875,0.0009912986023842274,0.059560273481841786,0.005311689155438337
brick_78f24ac4,3*1,270.0,0.0,192.3142852783203,0.3835280322142658,0.6901734259495765,0.27588803520780203
brick_30bc63a4,4*2,0.0,0.0,217.1936492919922,0.5990347869189003,0.6047192204181431,0.31133982051358233
brick_bb051073,8*2,90.0,0.0,207.78530883789062,0.11916651617981755,0.20688662868080676,0.8206556911031454
brick_38ea6b28,3*2,90.0,90.0,148.58750915527344,0.11375098478389167,0.7391519527608165,0.8527903371416496
brick_d62bdc7c,6*1,270.0,0.0,48.20032501220703,0.588631989008019,0.5366674763470175,0.4747216984411523
brick_3a7dd0bc,2*1,270.0,90.0,77.78691101074219,0.045997896139610805,0.727404314975302,0.23764595930458088
brick_c1a32f2d,4*1,180.0,180.0,190.56582641601562,0.5839319000465707,0.45931146966741754,0.6783460388852834
brick_40ae31ed,3*2,180.0,270.0,250.48626708984375,0.5571765050357855,0.5516798629780615,0.3807495721605503
brick_6c311c11,6*1,270.0,0.0,15.337550163269043,0.6036682387251888,0.8612559929510059,0.8157442637903976
brick_96ea9259,8*2,0.0,270.0,141.99281311035156,0.22744618628211433,0.3118995373679081,0.7569535393558803
brick_35286bb1,2*1_pyramid,180.0,0.0,138.04324340820312,0.12139798843591165,0.25294023616139927,0.007720152199089614
brick_cd7a2d17,8*2,90.0,180.0,94.88589477539062,0.014577755247339952,0.7934156318946474,0.35600408988402943
brick_8eb96021,2*2,90.0,270.0,197.1571044921875,0.24036713405140475,0.26496731489329894,0.8096909631068063
brick_2c185f8c,3*1,180.0,0.0,73.63444519042969,0.20139704891540722,0.056862965831824264,0.6242369971194623
brick_0ab4862c,6*1,270.0,180.0,125.70182800292969,0.07054691746716746,0.04997628696280554,0.24196666063538252
brick_072cc13f,3*2,270.0,270.0,166.45068359375,0.8473038932884331,0.36326607368217645,0.5765248820119632
brick_638f54db,3*1,270.0,90.0,192.651611328125,0.5431165913520878,0.28059789567670224,0.6692931253227845
brick_51452be9,1*1,90.0,0.0,173.1795654296875,0.3224541273596625,0.6771085852553785,0.0038324556296593926
brick_a48e63e2,3*1,180.0,270.0,178.98770141601562,0.9253805128859421,0.062303776666670974,0.4815622860063131
brick_42b60809,4*1,270.0,0.0,191.24014282226562,0.8567357193487689,0.6057009619436138,0.2574536919353282
brick_01ae2e74,2*1,270.0,90.0,115.33039855957031,0.7278786345491446,0.615029902065579,0.8769016439509728
brick_074028ba,6*2,180.0,90.0,202.2026824951172,0.2453491330470544,0.06800340276931882,0.2059484434359824
brick_68b0e91f,1*1,90.0,270.0,7.362368106842041,0.13329625845633863,0.5598432020497685,0.5400996757845303
brick_74b91093,3*2,90.0,180.0,253.720703125,0.7501867429464072,0.3304265151603619,0.8544565354153774
brick_48166e2f,6*1,0.0,0.0,203.32025146484375,0.6864454685888923,0.3681661359110775,0.6161188260084325
brick_e12b0b1a,8*2,180.0,180.0,100.1930160522461,0.5264214809057072,0.7889828947726816,0.4031624688650901
brick_20349e3f,6*1,180.0,0.0,44.9398193359375,0.2760524478133247,0.7639372375214,0.6564351321959515
brick_dbf75d14,4*2,180.0,0.0,44.66486740112305,0.3569149251399968,0.5031255050657414,0.26788858414381855
brick_f521954f,3*1,0.0,180.0,302.8433532714844,0.14670188052884658,0.8296819144840224,0.7129736226164765
brick_a41a0023,8*2,0.0,90.0,115.7437515258789,0.8617406881815094,0.6256865157317903,0.1754280525094798
brick_d72ac21e,2*2,0.0,90.0,190.6094512939453,0.054615072981482826,0.5670087660390103,0.18777701080327147
brick_a9fe6d39,4*1,270.0,270.0,198.5240020751953,0.6995067084955574,0.21730941919960367,0.9928868567735678
brick_5bc586b1,3*2,180.0,270.0,357.74053955078125,0.46258632881463957,0.351133209423669,0.6569709813151838
brick_fd2f3962,3*2,270.0,270.0,263.7743835449219,0.005182375577112208,0.8142847743953839,0.2368633097923999
brick_0e10a4c3,4*2,180.0,270.0,107.93053436279297,0.502217669429613,0.4413643145005881,0.31624798066048354
brick_82283806,3*1,0.0,0.0,156.9505157470703,0.10897312295025785,0.9150503701395871,0.3227862860126154
brick_d0c01545,1*1,90.0,180.0,166.4208984375,0.765543525528347,0.40357211689696615,0.9425905234834432
brick_dc77c02d,4*1,180.0,90.0,156.7234344482422,0.7754743159268064,0.7994889091862009,0.3900697134126119
brick_a3d6efc9,8*2,0.0,270.0,228.34848022460938,0.920582301073869,0.6454241853728583,0.6095412673822344
brick_77a4cd62,2*2,0.0,180.0,311.2801513671875,0.7339734577264673,0.09683255866230589,0.21301546750592737
brick_d40f6be3,4*1,0.0,180.0,10.864623069763184,0.45040431675207315,0.8447424742348576,0.3915663442365236
brick_4fc9ff75,1*1,90.0,270.0,23.68099594116211,0.17808952600083794,0.3313409071000628,0.19513894080910232
brick_93e2b316,2*1_pyramid,90.0,270.0,243.00018310546875,0.6400051500373682,0.7578737442349944,0.639653447740502
brick_2b0f86b7,2*2,180.0,90.0,132.439453125,0.18856811753749647,0.005508899162977587,0.534325872874381
brick_d195f7cc,4*1,270.0,180.0,300.4583435058594,0.5813528978310293,0.7080886533637887,0.37187757002051725
brick_5959fdfc,4*2,0.0,180.0,27.40412712097168,0.6198170418872297,0.08847507925386,0.9540509864843146
brick_32f81b4f,2*2,90.0,180.0,48.21285629272461,0.13194858105043006,0.5723014706948032,0.9931108241232715
brick_b79a20db,6*2,270.0,90.0,245.0426025390625,0.47560814741186264,0.5461427940647378,0.7260556061967728
brick_74c9b904,6*1,0.0,90.0,53.12484359741211,0.6905531789750186,0.9663857217021677,0.3166800031032151
brick_0a0da5e6,3*2,270.0,180.0,164.22303771972656,0.38547875921275454,0.15785605043667716,0.5705041517448488
brick_b25400f2,6*2,270.0,0.0,211.43212890625,0.9248303223097813,0.2422364016487002,0.3509252506705349
brick_83896566,2*2,270.0,0.0,7.321706295013428,0.00010706869607035596,0.21899808358932416,0.9276948199765988
brick_2ebebe1b,6*2,0.0,270.0,170.79364013671875,0.10097795694543221,0.07584622039108202,0.5184984287000073
brick_f8783f77,4*2,180.0,270.0,315.3955078125,0.9494051129660243,0.4435176879429287,0.41980722446071184
brick_2c7857fe,4*2,270.0,0.0,216.02798461914062,0.922397686262804,0.42728200821775286,0.18876539233733292
brick_dd6c4d3d,4*1,270.0,0.0,23.91901969909668,0.4259588371699955,0.10418687223989309,0.5299868440123744
brick_431e702f,8*2,90.0,90.0,92.10030364990234,0.03618899203948267,0.2839140070552034,0.08414781727441334
brick_a41d8be4,6*1,90.0,90.0,103.8262939453125,0.3023758630520651,0.4573561594214747,0.982136735452163
brick_6dacbc2d,2*2,270.0,0.0,203.04364013671875,0.15199333247149582,0.7597718328240096,0.038901173395380906
brick_371afdc1,4*2,0.0,0.0,110.86399841308594,0.0906454667108132,0.37312634558279456,0.16763149689986923
brick_c4458a8e,6*1,0.0,0.0,312.1258239746094,0.9873438960240659,0.09818968349248958,0.9158208364171545
brick_2275f00e,2*1,270.0,90.0,223.0653533935547,0.8647875704481937,0.5729894043516787,0.7803082458810976
brick_ec7c4fad,6*2,180.0,270.0,102.74132537841797,0.6578260292880269,0.3331466589506681,0.3120189622258036
brick_55464458,3*1,270.0,0.0,287.5480041503906,0.4094374710333093,0.9734059021157297,0.9206438110769752
brick_e7305bc5,8*2,180.0,270.0,209.96514892578125,0.6198252593238994,0.8038369099317886,0.32548110180604795
brick_b0a31b72,1*1,270.0,270.0,54.2578010559082,0.390852351902946,0.9045005465850298,0.29839914539882273
brick_482ccd98,3*1,0.0,0.0,331.4537658691406,0.7264432860797801,0.725873902468063,0.13355583038424979
brick_ad51d127,4*2,270.0,90.0,324.8236083984375,0.6499689726591423,0.8724219922364662,0.7231913771352619
brick_61c02d34,3*2,270.0,90.0,351.2926025390625,0.7653649265361995,0.45891061295986235,0.03284579219319894
brick_7eb253aa,3*1,180.0,0.0,111.24073791503906,0.11893000006162269,0.43060107074883724,0.04018325290894054
brick_ccf44e81,1*1,0.0,180.0,290.06085205078125,0.9738300906113239,0.7744294463957992,0.07568381193105733
brick_a2afb858,8*2,0.0,0.0,263.1713562011719,0.1092921426455461,0.9969506901769857,0.7071155880937442
brick_8146d266,2*2,0.0,180.0,355.5631103515625,0.4165059488973887,0.9181423224164168,0.894506269867806
brick_0deabf63,6*1,180.0,0.0,166.292236328125,0.36184211803216193,0.24422838880815256,0.1688010766066903
brick_b14cf4da,2*2,270.0,270.0,309.8078918457031,0.7543266316160844,0.6433837170722584,0.7302173761920252
brick_442c2828,2*1_pyramid,0.0,0.0,21.534156799316406,0.9536221182630042,0.5354290112516988,0.959356096634781
brick_b5197644,2*1,90.0,180.0,187.49974060058594,0.1628034940486106,0.24804359776775364,0.05948076258495116
brick_0d8fb622,3*2,270.0,180.0,71.57527160644531,0.2676131743055796,0.2994083645157617,0.102286369700331
brick_941e73b0,3*2,90.0,270.0,47.94496536254883,0.6155729268264204,0.6286199653999162,0.0671123883716912
brick_ced65f4f,6*1,0.0,90.0,289.583251953125,0.629680638030238,0.6389951669133799,0.2439385224534859
brick_3e6d2b7d,3*2,180.0,180.0,204.5102996826172,0.8457072924414799,0.41216372056181283,0.3738291492363459
brick_f73f5c99,4*2,270.0,180.0,94.40313720703125,0.5223080322365717,0.014990765057166455,0.2970506733158744
brick_8ba8042b,4*1,180.0,270.0,322.4735107421875,0.6529622268797076,0.43127089435700405,0.9882200003562711
brick_f7b8b012,3*2,0.0,270.0,307.1647644042969,0.568952841631976,0.27012738473090336,0.9152983882729624
brick_6362f6d6,6*1,180.0,0.0,112.10676574707031,0.6138070697043028,0.23408762139535066,0.5497437998947994
brick_f0bbcbc8,2*1,270.0,270.0,141.20123291015625,0.5066104194623116,0.3889705009175105,0.24019665241432775
brick_a239b618,2*1,270.0,180.0,326.75665283203125,0.009323536154578926,0.7393699992497212,0.9706107416055347
brick_e50a9a16,2*1_pyramid,0.0,0.0,233.63720703125,0.08639482685957245,0.5297261056245439,0.9459701501181169
brick_0c9e6de9,2*2,90.0,90.0,204.7708740234375,0.89049739791423,0.4160766157232686,0.7200442762150668
brick_07197b38,2*1,0.0,180.0,75.5821533203125,0.6928171730369559,0.16077314329590975,0.143346780849965
brick_3e4488f0,3*2,90.0,180.0,146.52886962890625,0.8725174410413856,0.9275525472560434,0.24666378391835053
brick_ab117dd2,3*1,90.0,0.0,96.76727294921875,0.8377494092378625,0.042549475470087694,0.012926484807112448
brick_d77bd887,4*2,270.0,0.0,186.3507080078125,0.291545430217955,0.7187936026838128,0.6618299981132657
brick_b8eb4706,6*2,0.0,90.0,359.4725036621094,0.8027184977706163,0.031830668570341336,0.3619624949754753
brick_3a927248,2*1_pyramid,90.0,90.0,181.01690673828125,0.7115778498759676,0.2743150353372429,0.09099988298004436
brick_9e28526a,2*1,270.0,180.0,45.0693244934082,0.9180230469202221,0.7005841622836821,0.14386146041348813
brick_426d513e,4*1,90.0,180.0,169.17333984375,0.9967670641738028,0.4748427967208291,0.6406788408261322
brick_518578e0,2*1_pyramid,90.0,180.0,258.2107849121094,0.7858383112058361,0.6063259372837104,0.9482625161432231
brick_6d3bed2b,6*2,90.0,0.0,344.23828125,0.552285890697042,0.7930436667465568,0.06223059342003312
brick_2aeaf71d,8*2,180.0,90.0,239.2928924560547,0.7432834363796365,0.13253762193803809,0.6029139087139166
brick_1348f112,4*2,180.0,90.0,337.626953125,0.16262769815096656,0.6460578750573097,0.9304528291274125
brick_a7d14c67,2*2,180.0,270.0,105.02421569824219,0.8169583629282895,0.532704454987457,0.39320360236796525
brick_f02cc646,8*2,0.0,90.0,300.3990783691406,0.5320895631146364,0.530769153895208,0.16649017732451388
brick_ca70bad1,3*1,180.0,90.0,203.61148071289062,0.40110065144721263,0.4277537539570674,0.01740667347068714
brick_bc80f0b2,3*1,180.0,90.0,61.929908752441406,0.04412434854675451,0.8525216531304013,0.9437050282393431
brick_80f0aeb4,4*2,0.0,180.0,72.79707336425781,0.2637460605771822,0.6948985338335223,0.8175483685406207
brick_39ac8c6b,3*2,180.0,0.0,350.6170654296875,0.09373772894436883,0.5850996148074992,0.0957777041479404
brick_a27adfe6,2*1_pyramid,180.0,180.0,345.7903747558594,0.05721797152308483,0.02880854162508839,0.7406596077498885
brick_94eb1d64,3*1,0.0,270.0,141.2525177001953,0.051272380804706974,0.47853331835019597,0.3833134869692858
brick_355ef7a2,4*1,270.0,0.0,133.3011474609375,0.9927158693825346,0.26930594457006574,0.364109607411908
brick_91098364,6*1,180.0,270.0,181.74737548828125,0.8422548577733051,0.9586776818236818,0.9105183777048343
brick_106ec56d,2*1_pyramid,90.0,270.0,84.80078887939453,0.1985644103088322,0.7666566882468862,0.8818276755136567
brick_06ef7e41,6*1,270.0,90.0,238.74046325683594,0.5418444885394292,0.7557991518161128,0.364794004441111
brick_36e7d92f,1*1,270.0,90.0,104.65353393554688,0.8937624943220711,0.5175884762644165,0.3310523192523154
brick_a84679ea,4*2,180.0,180.0,15.925822257995605,0.821602595439874,0.4979647942886538,0.9575370125395536
brick_4ba4c3af,6*2,0.0,0.0,260.3725891113281,0.0929469935511128,0.22013243619060052,0.522573364705856
brick_6181b6be,2*1,270.0,270.0,15.750850677490234,0.9864489389287684,0.3379486119761239,0.262095370392042
brick_923d9b11,1*1,0.0,270.0,349.7821960449219,0.9160032837575414,0.7932172799080185,0.5901105155422139
brick_c94c3391,2*1_pyramid,180.0,270.0,252.50462341308594,0.8894375345114138,0.2859018643367568,0.6531837965684789
brick_4a4e43ac,2*1,90.0,270.0,337.33612060546875,0.349203073838493,0.6950769778850734,0.9023210612244023
brick_c1e7d2f2,4*2,0.0,270.0,41.16535568237305,0.23707859833470923,0.11048194634056141,0.017812995920467367
brick_6ea6d2d2,3*1,0.0,0.0,103.51404571533203,0.26814463532973076,0.9031935685066127,0.18164523280342704
brick_78ef88e4,3*1,270.0,90.0,60.382049560546875,0.4273258947967876,0.9944794032392665,0.6960157732683373
brick_67e8a675,1*1,90.0,90.0,283.9666748046875,0.014109824797525983,0.47162650260975836,0.17478879203221476
brick_0be970ff,3*1,180.0,180.0,49.804710388183594,0.7842514988555634,0.8196990148494566,0.09848173679542804
brick_645d5671,2*1_pyramid,180.0,180.0,109.59990692138672,0.2357435847749585,0.3617598586396289,0.015567342240772497
brick_f7c57c64,2*1_pyramid,90.0,270.0,81.45120239257812,0.192844486451616,0.9605288754621143,0.1305616517257837
brick_95ff3c9d,6*2,90.0,0.0,306.4434814453125,0.3946889093808619,0.13425919744681947,0.6576261642482161
brick_d0224be2,3*2,270.0,270.0,46.77643966674805,0.4405122069716345,0.06847456383876138,0.10902269954596222
brick_7ad3066a,2*1,180.0,90.0,68.22434997558594,0.9983272648868459,0.8781803809355126,0.3207800164442227
brick_d4556467,3*2,180.0,0.0,4.42029333114624,0.7487216049684993,0.0969133348177943,0.3041556466831916
brick_e8af0b2b,3*2,180.0,180.0,282.97332763671875,0.9892690431895692,0.11193369241451434,0.023166595796537348
brick_512a08a0,6*1,270.0,270.0,236.5726776123047,0.4737415355141089,0.5900757887217714,0.9001787198818066
brick_d1d76a67,2*2,180.0,0.0,327.4306335449219,0.025602511044766185,0.03839375558570102,0.024165540024535193
brick_ea1507f4,2*2,270.0,270.0,263.6912841796875,0.0516055515939986,0.1736331434224504,0.5977479333043596
brick_4c89460c,3*2,180.0,90.0,308.89892578125,0.4843672728945724,0.061402201210457474,0.7504072526340858
brick_4e0a1386,6*2,90.0,180.0,157.0496368408203,0.08198259815044517,0.892470745469839,0.354373310291473
brick_fa72dd9b,8*2,180.0,0.0,196.1014404296875,0.5406957108240056,0.9761953898378066,0.23177116647424
brick_28fbcbaf,4*1,90.0,90.0,138.0586395263672,0.11408925190297814,0.17266671140119183,0.9049496872442622
brick_8d0c20f3,6*1,180.0,270.0,54.880184173583984,0.5370008954259157,0.5474482345402141,0.40002869580798595
brick_cc1b21cc,2*2,180.0,0.0,66.19365692138672,0.7764988640328736,0.8290582695889527,0.9916786861887877
brick_7d8296e3,1*1,0.0,0.0,49.84708023071289,0.45768408728577525,0.21522648950255285,0.4636948340055499
brick_6f91de7f,4*2,180.0,180.0,196.6251220703125,0.9256142237120583,0.6740406758221479,0.061447069307255964
brick_fde89825,4*1,0.0,180.0,303.4769592285156,0.17245708100878787,0.9406738148027111,0.6391858245868268
brick_63a48047,2*1_pyramid,180.0,90.0,331.2705383300781,0.22327931366662745,0.3554069952514145,0.29533444547992993
brick_d5607c30,6*2,180.0,0.0,226.91201782226562,0.6618160617759064,0.6868413215742232,0.7508850044950115
brick_4298176f,2*2,180.0,270.0,266.5879821777344,0.45820896305429604,0.5564841170497928,0.2746832758408626
brick_19db58a4,4*2,180.0,90.0,68.30269622802734,0.8397427496699432,0.4606714974499885,0.5962228555931114
brick_f07f8ddb,2*1_pyramid,270.0,270.0,11.91856575012207,0.8160574830604619,0.43247169860564105,0.7476598265824931
brick_81719f2b,1*1,270.0,180.0,85.04236602783203,0.6910792103702688,0.9773818488783835,0.37747707101505
brick_950d7e18,6*1,180.0,90.0,308.3521423339844,0.8383778544572351,0.7035260619869631,0.6191896011516088
brick_e5d47b56,6*2,0.0,90.0,81.31798553466797,0.6930065762140071,0.49982401335184956,0.46182078525745196
brick_b00d7c4f,2*1_pyramid,270.0,270.0,29.895658493041992,0.905995018520456,0.2121134794177193,0.5588821545085454
brick_1a9f870d,4*2,0.0,270.0,279.3068542480469,0.01747145507602854,0.011462377085563302,0.0663053934518888
brick_1bb661b3,3*2,90.0,0.0,157.52232360839844,0.053060913222674255,0.8479105738168605,0.6430616573470627
brick_1b666e24,2*1_pyramid,180.0,90.0,348.872314453125,0.13199000953781648,0.6537241049696548,0.8855071295835754
brick_34f85db6,2*1_pyramid,90.0,270.0,355.7193603515625,0.3952231117316314,0.20076805532648123,0.09606021873073034
brick_64704c4a,6*2,270.0,0.0,333.4578857421875,0.5875381372603469,0.7217229671112961,0.5163018214083935
brick_d1c52480,1*1,90.0,0.0,60.136470794677734,0.22228538892674043,0.7228421525962692,0.35869322168694384
brick_ba8404e0,8*2,0.0,180.0,165.28225708007812,0.702830550360983,0.8145012310296997,0.40692448498207634
brick_1a7441c5,6*1,270.0,90.0,350.421875,0.5298995273010466,0.29425819447796453,0.6491241086927931
brick_51ff3bd2,2*2,270.0,180.0,128.72390747070312,0.635376320901767,0.7437789753109535,0.48286234491110813
brick_7924e177,3*1,0.0,270.0,189.447998046875,0.5025479122164408,0.9776522396867102,0.14812811718063934
brick_ff21b55a,2*2,90.0,90.0,57.243408203125,0.620932809769341,0.6853985955420241,0.779103222938098
brick_03ce37b8,3*1,270.0,270.0,131.98129272460938,0.2803185601050381,0.16828763812177394,0.08068517720887092
brick_1b40a3cc,1*1,180.0,90.0,121.04246520996094,0.09712194937334095,0.5212474165937637,0.869571938190163
brick_e8fcb348,2*1,180.0,0.0,177.60328674316406,0.05651950152561536,0.5801523348339663,0.8149561779634246
brick_2f1c755a,3*1,270.0,0.0,47.36582565307617,0.3945877892791332,0.6386737832648128,0.17252167089852855
brick_6e2f9853,8*2,0.0,0.0,185.90321350097656,0.5322458928015908,0.7261151375775805,0.815848537650086
brick_8e54043f,6*2,180.0,0.0,80.51886749267578,0.25106680823441707,0.19687864155808787,0.4051432760207243
brick_a166a2ea,6*1,0.0,90.0,228.2490997314453,0.9789851111269304,0.2919224080998313,0.5607470657028061
brick_cdd4fadb,3*1,270.0,270.0,207.85772705078125,0.5773137992915014,0.23203083766598498,0.5158724248037398
brick_ad3703ef,4*1,0.0,270.0,110.61339569091797,0.9793234425703633,0.30229954682391347,0.5815898229331175
brick_98b90570,4*1,0.0,90.0,90.68630981445312,0.9893887601093991,0.1503349415328723,0.07241946033780888
brick_1607b5a7,3*2,0.0,90.0,161.12196350097656,0.10073513560030223,0.4615996359492709,0.9678106618359499
brick_f59e2b51,2*1_pyramid,0.0,180.0,112.80606842041016,0.8744496040034644,0.5433297439775253,0.8310280407799874
brick_72527de1,6*2,0.0,270.0,340.7603454589844,0.27068449686611984,0.3300989218473104,0.20466176467071795
brick_e471c1d1,2*1,90.0,180.0,80.96861267089844,0.822837710468935,0.5299083605930459,0.8476557299603601
brick_2df85468,2*2,270.0,180.0,252.3986053466797,0.7265993495124067,0.7658395629476638,0.7065077945109862
